,sked+time,sked_RMS,var_of_obs_x,var_of_obs_y
13078,256+22,7.91,1070.1421244503968,329.4686791784375
13079,256+23,7.91,906.1848494598166,339.3665255084476
13080,256+24,7.91,837.6809041200004,318.8630677241824
13081,256+25,7.91,882.0802761523815,289.6095819039198
13082,256+26,7.91,1051.8012994064873,301.4495616094249
13083,256+27,7.91,1066.5833210157991,299.47007115889943
13084,256+28,7.91,1333.0594257830776,237.90780911374043
13085,256+29,7.91,1354.6474551369201,215.99595138090947
13086,256+30,7.91,1431.8751085830952,181.97076163791388
13087,256+31,7.91,1472.3866868802133,180.16160763991803
13088,256+32,7.91,1272.3392184763297,178.31600285020224
13089,256+33,7.91,1568.1909681432076,156.3492221342913
13090,256+34,7.91,1492.001861270303,152.53272821218994
13091,256+35,7.91,1403.4330879546892,227.72400891899227
13092,256+36,7.91,1289.924690854061,194.93436567119272
13093,256+37,7.91,1421.5824868149339,190.91353298631654
13094,256+38,7.91,1124.8894316284748,213.18297161918468
13095,256+39,7.91,1160.2407625159458,234.1828501491574
13096,256+40,7.91,1137.2892619172053,245.3000374199313
13097,256+41,7.91,1420.5895929611982,256.3333823333926
13098,256+42,7.91,1520.0374533571876,259.07923595046924
13099,256+43,7.91,1221.724919454839,277.90966794290046
13100,256+44,7.91,1398.9916172752614,402.41660436215517
13101,256+45,7.91,1637.116338493266,334.0005728451856
13102,256+46,7.91,1735.5475187932498,413.74805877606593
13103,256+47,7.91,1709.124713037005,433.8242829249107
13104,256+48,7.91,1713.7521479679735,440.5543994817232
13105,256+49,7.91,1689.3535354418136,456.03174123760124
13106,256+50,7.91,1638.005287890248,462.68940209266754
13107,257+0,7.64,596.0218480231647,225.29127415532403
13108,257+1,7.64,656.0119851806348,206.73146167877843
13109,257+2,7.64,640.84848394473,212.61716445138524
13110,257+3,7.64,654.8451451113477,213.14720930815915
13111,257+4,7.64,834.3868090993495,187.53829384697968
13112,257+5,7.64,935.2352502526992,174.5324161850885
13113,257+6,7.64,1128.4003088538634,235.26932761480012
13114,257+7,7.64,1229.7582655772483,272.97634498753837
13115,257+8,7.64,1260.0775283324897,285.7789871744692
13116,257+9,7.64,1218.8700943790632,292.42520036585154
13117,257+10,7.64,1363.652793191675,273.22144099564116
13118,257+11,7.64,1553.8229198716544,301.4864384753645
13119,257+12,7.64,1969.6487755891553,333.5217948086033
13120,257+13,7.64,2000.4376285408623,323.66837870962945
13121,257+14,7.64,1729.0316675056497,329.6555310232701
13122,257+15,7.64,1402.1475540383863,366.96320250133584
13123,257+16,7.64,1144.670067169383,305.400486528722
13124,257+17,7.64,1384.3051182756083,313.74349260569284
13125,257+18,7.64,1338.3189510053003,318.7430399129061
13126,257+19,7.64,1387.8937018011945,298.80891270275424
13127,257+20,7.64,1459.2048254855122,307.2648620478619
13128,257+21,7.64,1281.8565613196497,271.2830189814446
13129,257+22,7.64,939.3803084052558,173.19460391383637
13130,257+23,7.64,818.7017917336701,195.2765745811114
13131,257+24,7.64,798.1603416569699,210.41557921000728
13132,257+25,7.64,850.2599847603058,225.83480339425086
13133,257+26,7.64,780.8212369718042,227.10351622626078
13134,257+27,7.64,412.4142446120355,231.17576410175363
13135,257+28,7.64,642.2096849712236,272.2631811069773
13136,257+29,7.64,647.1588515201549,262.14292139150103
13137,257+30,7.64,472.21304319334,251.61525542790028
13138,257+31,7.64,607.4512870278847,325.2973316088919
13139,257+32,7.64,699.6106642169484,323.4713240347296
13140,257+33,7.64,941.6133412871169,332.0999341433104
13141,257+34,7.64,994.3309736947846,330.11111604269956
13142,257+35,7.64,1357.6579785537865,394.0485950011774
13143,257+36,7.64,1347.2672740835267,414.1765956270683
13144,257+37,7.64,1325.388628212851,400.1432891454608
13145,257+38,7.64,1379.7090262272832,393.47726523275924
13146,257+39,7.64,1437.5143847315662,431.6096566062198
13147,257+40,7.64,1734.1487186050088,399.6118494473415
13148,257+41,7.64,1783.002034347981,386.5266217483231
13149,257+42,7.64,2053.194591670749,415.32054073410234
13150,257+43,7.64,1675.7146411827064,420.50773259197024
13151,257+44,7.64,1729.6375108313573,409.67463964871604
13152,257+45,7.64,1715.94760105243,335.59969949190065
13153,257+46,7.64,1723.5342734217325,288.4299504127604
13154,257+47,7.64,1780.893951865557,316.32971432064465
13155,257+48,7.64,1618.1326759188535,334.1002037230611
13156,257+49,7.64,1883.8521023223952,327.09776232482363
13157,257+50,7.64,1689.6037875856418,322.53972808909094
13158,258+0,8.16,897.0918012680787,340.6883304373604
13159,258+1,8.16,917.2259368073854,406.0269741982042
13160,258+2,8.16,955.3906248163156,351.0355240351349
13161,258+3,8.16,1133.2764594089115,351.0066511276911
13162,258+4,8.16,1179.1812374231931,342.9998306509919
13163,258+5,8.16,1491.180214582793,350.9453150059506
13164,258+6,8.16,1575.688593815436,353.70011052234224
13165,258+7,8.16,1559.9371446958191,408.27757839639645
13166,258+8,8.16,1690.985898293456,453.83664382878817
13167,258+9,8.16,1789.2814402132371,397.24916737786555
13168,258+10,8.16,2126.4372301965277,412.5822705934098
13169,258+11,8.16,2011.1782676392827,342.2199922851444
13170,258+12,8.16,2163.706377351769,386.09574597863025
13171,258+13,8.16,2174.7279024131694,414.3239661612461
13172,258+14,8.16,1951.1442191333053,384.35013190112204
13173,258+15,8.16,1721.777413027668,389.7432087036042
13174,258+16,8.16,1730.5595705076473,373.4902179818351
13175,258+17,8.16,1779.9996035802328,302.03830335848687
13176,258+18,8.16,1345.6286385071135,276.9420091459594
13177,258+19,8.16,1355.3355804996486,299.16193871611245
13178,258+20,8.16,1027.9107781934006,299.0028396911472
13179,258+21,8.16,837.8549922500447,317.13317274901937
13180,258+22,8.16,884.9429487906922,317.70842825688527
13181,258+23,8.16,661.794431138652,313.016712299789
13182,258+24,8.16,957.3902644900043,357.05443505234825
13183,258+25,8.16,1035.8367463933303,378.26534816943285
13184,258+26,8.16,1309.519336654128,333.98392960406267
13185,258+27,8.16,1275.3927392142082,346.05507434941956
13186,258+28,8.16,1285.666800065442,332.2386385012741
13187,258+29,8.16,1287.042434894159,288.16391356313335
13188,258+30,8.16,1306.3141483600384,280.1662165287029
13189,258+31,8.16,1475.747904937547,212.13353618073273
13190,258+32,8.16,1358.2025929809085,260.0262191026276
13191,258+33,8.16,1544.3673359228271,293.89881628300634
13192,258+34,8.16,1503.0262469904642,273.979691596954
13193,258+35,8.16,1567.420581307719,269.41332826671214
13194,258+36,8.16,1378.5708839271122,275.2213833555099
13195,258+37,8.16,1453.728101637962,270.2948134632937
13196,258+38,8.16,1394.485923586054,282.5724629110248
13197,258+39,8.16,1507.7941078027168,281.5615936756623
13198,258+40,8.16,1574.7557618924088,327.9197308171027
13199,258+41,8.16,1334.934067043425,331.40889967267714
13200,258+42,8.16,920.1125642462212,235.15935756776742
13201,258+43,8.16,910.2968477744218,251.3567686112785
13202,258+44,8.16,945.3129628237745,254.30043288427427
13203,258+45,8.16,891.7235691184617,218.74176486463077
13204,258+46,8.16,970.4451790255399,289.2950658901286
13205,258+47,8.16,905.8042704410901,282.00716524029787
13206,258+48,8.16,1177.5432067591425,282.62663344522656
13207,258+49,8.16,1248.0269544186297,354.2795128088062
13208,258+50,8.16,1485.1776270612659,336.7483165938696
13209,259+0,7.84,1560.579200129719,374.8066104855605
13210,259+1,7.84,1309.9703500892313,367.06462222591205
13211,259+2,7.84,1150.0369163233834,359.0816440535177
13212,259+3,7.84,1211.9665678782537,352.20637552812946
13213,259+4,7.84,1171.2939860179554,369.9186777676596
13214,259+5,7.84,1232.847689227581,311.0275734742397
13215,259+6,7.84,964.3632703560006,321.13220107029565
13216,259+7,7.84,847.9908666583175,295.92946120242266
13217,259+8,7.84,909.7032591556558,321.63998747135696
13218,259+9,7.84,857.7150823342763,242.05254609275394
13219,259+10,7.84,639.0157860100902,217.67760891144903
13220,259+11,7.84,870.5470825647642,245.8183396322723
13221,259+12,7.84,878.7103758739077,280.6693330890766
13222,259+13,7.84,1246.022849812305,409.2107428786326
13223,259+14,7.84,1150.577268302561,359.8135325475854
13224,259+15,7.84,1559.8733725592128,558.90308799902
13225,259+16,7.84,1694.0003515121257,522.5270725284223
13226,259+17,7.84,1766.774054313691,463.03259751844723
13227,259+18,7.84,1757.889327903314,465.24038664751384
13228,259+19,7.84,1642.174009033337,488.1278637816383
13229,259+20,7.84,1685.8517804168198,528.4070324550369
13230,259+21,7.84,1376.5183241204854,500.2235653855922
13231,259+22,7.84,1220.6991217022535,434.8627139640224
13232,259+23,7.84,1242.3385661870007,355.93996824465864
13233,259+24,7.84,1435.4586508014286,357.0841016016867
13234,259+25,7.84,1232.2643116901,230.77278216134798
13235,259+26,7.84,1187.5939882805887,230.83911858185934
13236,259+27,7.84,1196.342178187495,246.2114805312513
13237,259+28,7.84,1185.6711426805343,248.14012204947807
13238,259+29,7.84,1254.790532016537,285.3236407632677
13239,259+30,7.84,1389.891167164932,241.63940317675662
13240,259+31,7.84,1224.739982070481,254.5309588590476
13241,259+32,7.84,1495.8994390224148,267.3402659371386
13242,259+33,7.84,1489.481055402925,276.9528101135783
13243,259+34,7.84,1228.891057103392,283.79134022226935
13244,259+35,7.84,1107.6467815115434,322.80138767991576
13245,259+36,7.84,1109.5688830173697,361.11350253629286
13246,259+37,7.84,984.0835427680561,310.6186019928625
13247,259+38,7.84,1231.494085369377,313.66396684187725
13248,259+39,7.84,1172.656887876745,312.18047080508984
13249,259+40,7.84,1086.3657662763183,375.17143849560716
13250,259+41,7.84,1422.5476254292362,371.4040508280045
13251,259+42,7.84,1188.607278596254,374.4171529525868
13252,259+43,7.84,1148.4391887250367,342.01474469057194
13253,259+44,7.84,1294.2753014387836,350.62842669930706
13254,259+45,7.84,1334.4266066401028,316.96901898908976
13255,259+46,7.84,1434.189220440763,265.47836750189487
13256,259+47,7.84,1426.6395359006337,256.7637580893783
13257,259+48,7.84,1223.206036509384,230.67261267944897
13258,259+49,7.84,1223.1613302587416,251.53318482567505
13259,259+50,7.84,1193.3653194854855,211.53638219446722
13260,260+0,7.42,756.1739616066175,228.6015148924723
13261,260+1,7.42,669.1371718055261,264.35620304306286
13262,260+2,7.42,419.12264688674065,237.8341573947324
13263,260+3,7.42,406.26549780282744,207.19553355498158
13264,260+4,7.42,388.07909268981456,221.39378897898504
13265,260+5,7.42,584.447235562556,213.24139448246646
13266,260+6,7.42,510.6954413785979,222.04072769157293
13267,260+7,7.42,511.9223182834551,244.57278574541053
13268,260+8,7.42,650.380401052421,304.87531797734283
13269,260+9,7.42,914.1174755560387,391.44164174460633
13270,260+10,7.42,938.4231647322126,437.322552300221
13271,260+11,7.42,979.1978283047256,409.8117229605008
13272,260+12,7.42,1169.319856015951,424.0407754040329
13273,260+13,7.42,1469.8294646524782,539.8703827938951
13274,260+14,7.42,1895.814663495295,538.9604957301977
13275,260+15,7.42,1871.2063048245336,549.3815434437104
13276,260+16,7.42,2076.0959281771447,526.3547066936603
13277,260+17,7.42,1961.7790586314431,496.7773225781409
13278,260+18,7.42,1979.2152045148518,441.2465327975781
13279,260+19,7.42,1694.2752112245719,462.6106474755577
13280,260+20,7.42,1810.002768905715,455.4143577910587
13281,260+21,7.42,1798.125725060525,438.1927714251384
13282,260+22,7.42,1478.1433950157125,414.91052396924186
13283,260+23,7.42,1240.380232589938,351.1783542753828
13284,260+24,7.42,1272.6828454355946,334.5795263504295
13285,260+25,7.42,1165.9025153497005,306.4345557605397
13286,260+26,7.42,1036.4246557935978,293.4168475193272
13287,260+27,7.42,1074.8655393003003,290.12642308028285
13288,260+28,7.42,885.3938183799152,285.58085044130274
13289,260+29,7.42,888.5335681948638,250.31674466389626
13290,260+30,7.42,893.6257413754258,235.9040678912489
13291,260+31,7.42,893.0612855619886,241.20795599335247
13292,260+32,7.42,887.4153514077242,255.82497699960206
13293,260+33,7.42,1056.973210842902,237.76380883239705
13294,260+34,7.42,816.1967821339529,223.34885999728633
13295,260+35,7.42,733.415054133799,253.64011584925981
13296,260+36,7.42,1022.6015079134709,344.12673797966744
13297,260+37,7.42,1119.427974227615,344.0913906223142
13298,260+38,7.42,1144.1914768825502,359.8866580689522
13299,260+39,7.42,1172.5276680529437,393.99393185643567
13300,260+40,7.42,1120.0749242555644,346.6665794386459
13301,260+41,7.42,1148.625461308209,326.91374601138733
13302,260+42,7.42,1124.3974426000873,307.8362072274072
13303,260+43,7.42,1102.7114994047001,296.660091860102
13304,260+44,7.42,1089.2620711700376,296.89448645265975
13305,260+45,7.42,1018.6216337813377,289.1854093035947
13306,260+46,7.42,744.4718477321377,254.52433426277796
13307,260+47,7.42,561.4385100031105,264.0897643381211
13308,260+48,7.42,545.0356631768904,191.8066364115174
13309,260+49,7.42,627.6698601242242,212.42475474274997
13310,260+50,7.42,801.3003284387937,213.95230768662907
13311,261+0,7.82,736.6039548278542,238.94137506794274
13312,261+1,7.82,723.4542144530989,231.3171059449411
13313,261+2,7.82,718.1289664216758,219.94258421287984
13314,261+3,7.82,753.5813466259892,232.3613144782736
13315,261+4,7.82,792.5676302126151,265.20014946751485
13316,261+5,7.82,656.4330164407017,251.8594400250203
13317,261+6,7.82,650.115535839614,226.71664928175176
13318,261+7,7.82,698.8002128831931,213.68460583519004
13319,261+8,7.82,727.1252081820038,214.063408685125
13320,261+9,7.82,1090.7201476835087,281.8215185856418
13321,261+10,7.82,1003.5231843295545,311.6006876792047
13322,261+11,7.82,1027.7275371295182,334.6882446767164
13323,261+12,7.82,1081.4621882860768,363.11465380454865
13324,261+13,7.82,1076.5672408093276,335.7223893290814
13325,261+14,7.82,1229.2527856435509,344.6591271058001
13326,261+15,7.82,1425.1714360315702,360.9948318760853
13327,261+16,7.82,1519.9086030065935,392.02120733716146
13328,261+17,7.82,1558.7069504724618,388.6124540641677
13329,261+18,7.82,1628.7237535925449,365.68224512316107
13330,261+19,7.82,1257.7493765992099,345.4788332440611
13331,261+20,7.82,987.5718948304072,311.52916430858824
13332,261+21,7.82,1091.948218843567,260.4447803545234
13333,261+22,7.82,1426.7404602458384,222.27454777442557
13334,261+23,7.82,1526.8351507796424,230.85631245292248
13335,261+24,7.82,1323.3143904932936,213.64448986682345
13336,261+25,7.82,1212.2612808896833,203.82291356369362
13337,261+26,7.82,1327.0319015445732,195.24095442788018
13338,261+27,7.82,1386.9078374198255,202.29705732808912
13339,261+28,7.82,1206.1498942662524,236.3873498767299
13340,261+29,7.82,1169.9206896106355,265.8504430454351
13341,261+30,7.82,1114.3739877511093,258.28857986409776
13342,261+31,7.82,1020.7845798044594,296.87933354591
13343,261+32,7.82,705.1633496994408,260.7408111480203
13344,261+33,7.82,714.2817651277534,254.68614888985056
13345,261+34,7.82,668.6573497697153,268.995840017875
13346,261+35,7.82,697.6429670697809,297.7051305356215
13347,261+36,7.82,839.327183265231,304.5839098819158
13348,261+37,7.82,584.8679615505125,243.11855564609368
13349,261+38,7.82,611.2898351670171,258.598823982632
13350,261+39,7.82,690.9206184057365,280.55779105045093
13351,261+40,7.82,1006.3289896669077,279.7323090075833
13352,261+41,7.82,1120.339071840018,306.24994383493436
13353,261+42,7.82,1087.5777024906743,330.11167397971354
13354,261+43,7.82,1068.110631872646,325.83348685185143
13355,261+44,7.82,1092.1374750062312,308.97985600690686
13356,261+45,7.82,1138.8528062448097,299.27473488869197
13357,261+46,7.82,1062.5554519910809,304.1815193034209
13358,261+47,7.82,1103.7220776902136,290.7254509685476
13359,261+48,7.82,1354.250598818615,307.93744837640276
13360,261+49,7.82,1350.3734122069977,296.5636259621709
13361,261+50,7.82,1196.1719123337948,317.63141148108144
13362,262+0,9.4,1940.4275577870735,380.0674100933728
13363,262+1,9.4,2165.913693243232,351.3185580618409
13364,262+2,9.4,1792.28956349916,358.51486857653265
13365,262+3,9.4,1932.2284958871842,368.81945652473263
13366,262+4,9.4,2053.5367309107046,351.72471043455994
13367,262+5,9.4,1881.2951902089171,358.0439249738545
13368,262+6,9.4,1859.7101859524776,369.4632804132052
13369,262+7,9.4,1505.8657651296116,396.3337901901268
13370,262+8,9.4,1454.256781296345,361.7142796795562
13371,262+9,9.4,1001.5182673405311,318.78437963708416
13372,262+10,9.4,661.6513420115734,298.21863744696316
13373,262+11,9.4,603.8309297848664,278.08091779116216
13374,262+12,9.4,607.8481138267539,263.5537948235924
13375,262+13,9.4,922.1036952924655,339.9852752475453
13376,262+14,9.4,986.9509887187318,378.28083533097504
13377,262+15,9.4,876.338715304516,360.25494983949255
13378,262+16,9.4,676.9881873508332,384.25806690456716
13379,262+17,9.4,803.1962778688068,424.3369946279722
13380,262+18,9.4,947.3870644972642,409.7164251194706
13381,262+19,9.4,1101.0129751775971,423.63358482357364
13382,262+20,9.4,1123.0702829862316,465.05071196110475
13383,262+21,9.4,1085.9309224495946,439.51305039759086
13384,262+22,9.4,1114.9773552818804,477.92638792800585
13385,262+23,9.4,1023.3407282310868,377.5262997454713
13386,262+24,9.4,987.2868210233956,350.535365717582
13387,262+25,9.4,1173.0590815905994,347.5137893318373
13388,262+26,9.4,1163.3273901802506,263.53185812509054
13389,262+27,9.4,867.9751082841778,292.66135979577524
13390,262+28,9.4,897.4103067271261,273.61323865736966
13391,262+29,9.4,1002.152657090227,239.11165885691383
13392,262+30,9.4,1208.32029207996,243.92543757952348
13393,262+31,9.4,1430.9060052419554,264.44192153352793
